name1,name2,street1,street2,city,state,zip,zip4,phone,website,latitude,longitude,mh,psy,omh,cmhc,msnh,tt,sma,smi,ptsd,coot,imr,prs,sps,,,,,,,,,,,,,,,,,,,,,,,
Brookfield Clinics,,6701 Harrison Street,,Garden City,MI,48135,,734-458-3395,http://www.brookfieldclinics.com,42.33571,-83.3217,1,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Starfish Family Services ,,2700 Hamlin Street,Suite B,Inkster,MI,48141,,734-713-9500,http://www.starfishonline.org,42.291375,-83.3116373,1,,,1,,1,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,
Community Care Services,HRT /Horizons ACT / DD ACT / MCOIT,26180 Outer Drive,,Lincoln Park,MI,48146,,313-389-7500,http://www.comcareserv.org,42.25843,-83.1665719,1,,,1,,1,,,,1,,,1,,,,,,,,,,,,,,,,,,,,,,,
Community Care Services,Outpatient Unit,26184 Outer Drive,,Lincoln Park,MI,48146,,313-389-7500,http://www.comcareserv.org/,42.258307,-83.166603,1,,,1,,1,,,,,,1,1,,,,,,,,,,,,,,,,,,,,,,,
Guidance Center,,26300 Outer Drive,,Lincoln Park,MI,48146,,313-388-4630,http://www.guidance-center.net,42.257621,-83.165153,1,,,1,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Hegira Programs Inc,Comm Outreach for Psychiatric Emerg,33505 Schoolcraft Street,,Livonia,MI,48150,,734-721-0200,http://www.COPE24-7.net,42.381561,-83.3744911,1,,1,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,
Hegira Programs Inc,Livonia Counseling Center,37450 Schoolcraft Road,Suite 170,Livonia,MI,48150,1081,734-744-0170,http://www.livoniacounselingcenter.net,42.382559,-83.41284,1,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Starfish Family Services,Lifespan Clinical Services,18316 Middlebelt Road,,Livonia,MI,48152,,248-615-9730,http://www.starfishfamilyservices.org,42.420513,-83.335546,1,,1,,,1,,,1,,,,1,,,,,,,,,,,,,,,,,,,,,,,
Cruz Clinic,,17177 North Laurel Park Drive,Suite 131,Livonia,MI,48152,,734-462-3210,http://www.mycruzclinic.com,42.413334,-83.421036,1,,1,,,1,,,,,1,,,,,,,1,,1,,,,,,,,,1,,,,,,,
Saint Mary Mercy Hospital,Behavioral Medicine,36475 5 Mile Road,,Livonia,MI,48154,,734-655-4800,http://www.stmarymercy.org/behavioralmedicine,42.3943459,-83.4043441,1,1,,,,1,,1,1,,1,,1,,,,,,,,,,,,,,,,,,,,,,,
Monroe Community MH Authority,,1001 South Raisinville Road,,Monroe,MI,48161,,734-243-7340,http://www.monroecmha.org,41.924666,-83.467673,1,,,1,,1,,1,,1,1,1,1,,,,,,,,,,,,,,,,,,,,,,,
Catholic Charities of SE Michigan,,25 South Monroe Street,Suite 205,Monroe,MI,48161,,734-240-3850,http://ccsem.org,41.9167574,-83.3970194,1,,1,,,1,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,
Promedica Monroe Regional Hospital,,718 North Macomb Street,,Monroe,MI,48162,7815,734-240-5350,http://,41.925249,-83.3889053,1,1,,,,,,1,,,,,1,,,,,,,,,,,,,,,,,,,,,,,
Promedica  Monroe Regional Hospital,Outpatient Behavioral Health,730 North Macomb Road,Suite 200,Monroe,MI,48162,,734-240-1760,http://www.mercymemorial.org/Main/OutpatientBehavioralServices.aspx,41.92557,-83.3869108,1,,1,,,1,,,,1,1,,1,,,,,,,,,,,,,,,,,,,,,,,
Milestones Addition Programs,,640 Griswold Street,Suite 300,Northville,MI,48167,,248-348-1100,http://www.pcstherapy.com,42.433033,-83.475847,1,,1,,,1,,,,1,,1,,,,,,,,,,,,,,,,,,,,,,,,
Hegira Programs Inc,Northville Counseling Center,670 Griswald Street,,Northville,MI,48167,,248-347-3470,http://www.northvillecounselingcenter.net,42.435375,-83.474979,1,,1,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,
Access Behavioral Healthcare LLC,,42189 Ann Arbor Road East,,Plymouth,MI,48170,,734-453-5603,http://abhplymouth.com,42.359004,-83.457392,1,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lincoln Behavioral Services,Plymouth Outpatient Program,14500 Sheldon Road,Suite 160-B,Plymouth,MI,48170,,734-656-0130,http://www.lbscares.com,42.388644,-83.481041,1,,,1,,1,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,
Adult Well Being Services,,6700 Middlebelt Street,,Romulus,MI,48174,,734-629-5000,http://www.awbs.org,42.2589431,-83.3293944,1,,1,,,1,,1,1,1,,1,,,,,,,,,,,,,,,,,,,,,,,,
Community Care Services,Taylor Unit,26650 Eureka Road,Suite A,Taylor,MI,48180,,313-389-7500,http://www.comcareserv.org,42.197663,-83.297851,1,,,1,,,,,,1,,,1,,,,,,,,,,,,,,,,,,,,,,,
Starfish Family Services,Lifespan Clinical Services,35300 Nankin Boulevard,Suite 601,Westland,MI,48185,,734-261-1842,http://www.starfishonline.org,42.345325,-83.389821,1,,,1,,1,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
Hegira Programs Inc,Westland Counseling Center,8623 North Wayne Road,Suite 210,Westland,MI,48185,,734-523-8250,http://www.westlandcounselingcenter.net,42.3507093,-83.3862426,1,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Hegira Programs Inc,Adult Outpatient Services for SMI,8623 North Wayne Road,Suite 310,Westland,MI,48185,,734-425-0636,http://www.hegira.net,42.3507093,-83.3862426,1,,,1,,1,,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,
Apex Behavioral Health Western Wayne,,1547 South Wayne Road,,Westland,MI,48186,,734-729-3133,http://www.Apexbehavioralhealth.com,42.29758,-83.387703,1,,1,,,1,,,,1,,,1,,,,,,,,,,,,,1,,,,,,,,,,
Downriver Mental Health Clinic,Advance Counseling,5958 North Canton Center Road,Suite 900,Canton,MI,48187,,734-737-1200,http://www.advancedcouseling.org,42.3257818,-83.4870827,1,,1,,,1,,,,1,1,,1,,,,,,,,1,,,,,,,,,,,,,,,
Saint Joseph Mercy,Outpatient Behav Health Servs Canton,1600 South Canton Center Road,Suite 210,Canton,MI,48188,,734-398-0680,http://www.stjoeshealth.org,42.2944583,-83.488306,1,,1,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Henry Ford Wyandotte Hospital,Behavioral Services,2333 Biddle Avenue,,Wyandotte,MI,48192,,734-246-6906,http://,42.210411,-83.148264,1,1,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Guidance Center,,13101 Allen Road,,Southgate,MI,48195,,734-785-7700,http://www.guidance-center.org,42.2118237,-83.2272895,1,,,1,,1,,1,,,1,,,,,,,,,,,,,,,,,,,,,,,,,
Guidance Center,,19291 Northline Road,,Southgate,MI,48195,,734-287-1500,http://adultandfamily.com,42.213113,-83.226875,1,,1,,,1,,,,,,,1,,,,1,,,,,,,,,,,,,,,,,,,
Guidance Center,,19401 Northline Road,,Southgate,MI,48195,,734-785-7700 x7607,http://www.guidance-center.org,42.21262,-83.227592,1,,,1,,1,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,
Team Wellness Center,Team Mental Health Services,14799 Dix Torledo,,Southgate,MI,48195,,734-324-8326,http://www.teamwellnesscenter.com,42.2009141,-83.206744,1,,,1,,1,,1,,1,1,,1,,,,,,,,,,,,,,,,,,,,,,,
Childrens Center of Wayne County,,101 West Alexandrine Street,,Detroit,MI,48201,,313-831-5535,http://www.thechildrenscenter.com,42.349654,-83.062276,1,,,1,,1,,,1,,,,,1,,,,,1,,,,1,1,,,1,,,,,,,,,
Detroit Receiving Hospital,,4201 Saint Antoine Street,,Detroit,MI,48201,,313-745-3104,http://,42.3534052,-83.0548168,1,1,,,,,,1,1,,1,,1,,,,,,,,,,,,,,,,,,,,,,,
Detroit Central City Comm MH Inc,,10 Peterboro Street,,Detroit,MI,48201,,313-831-3160,http://,42.345306,-83.056832,1,,1,,,1,,1,1,,1,1,1,,,,,,,,,,1,,,,,,,,,,,,,
Detroit Central City Comm MH Inc,Commmunity ReEntry Program,10 Peterboro Street,,Detroit,MI,48201,,313-831-3160,http://www.dcccmh.org,42.345328,-83.057223,1,,1,,,1,,1,1,1,1,,,,,,,,,,,,1,,,,,,,,,,,,,
Childrens Center of Wayne County,,90 Seldon Street,,Detroit,MI,48201,,313-831-5535,http://www.thechildrenscenter.com,42.349073,-83.061319,1,,,1,,1,,1,1,1,,,1,,,,,,,,,,1,,,,,,,,,,,,,
Childrens Center of Wayne County,,79 West Alexandrine Street,,Detroit,MI,48201,,313-831-5535,http://www.thechildrenscenter.com,42.3498169,-83.0611948,1,,,1,,1,,,1,1,,1,1,,,,,,1,,1,,,1,,,,1,1,1,1,,,,,
John D Dingell VA Medical Center,,4646 John R,,Detroit,MI,48201,1916,313-576-1000 x64906,http://,42.3554441,-83.0595163,1,,,,,1,,1,1,1,1,1,1,,,,,,,,,,,,,,,,,,,,,,,
Community Social Servs of Wayne County,,9851 Hamilton Avenue,,Detroit,MI,48202,1424,313-883-8325,http://www.css.wayne.org,42.3849177,-83.094835,1,,1,,,,,,,1,,1,,,,,,,,,,,,,,,,,,,,,,,,
Life Choices,,8600 Woodward Street,,Detroit,MI,48202,,313-875-7601,http://www.nso-mi.org,42.3791598,-83.078807,1,,1,,,1,,1,1,1,,1,1,,,,,,,,,,,,,,,,,,,,,,,
Arab American and Chaldean Council,,62 West Seven Mile Road,,Highland Park,MI,48203,,313-893-6172,http://myacc.org,42.4325687,-83.1038049,1,,,1,,1,,,1,1,1,1,1,,,,,,,,,,1,,,,,,,,,,,,,
Phoenix Friendship House ,,14006 John R Street ,,Highland Park,MI,48203,,313-961-3823,http://www.newcentercmhs.org,42.4078738,-83.094798,1,,,1,,,,1,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,
StoneCrest Center,,15000 Gratiot Avenue,,Detroit,MI,48205,,313-245-0698,http://www.stonecrestcenter.com,42.4435989,-82.9711512,1,1,,,,1,,1,,,1,1,1,,,,,,,,,,,,,,,,,,,,,,,
Third Circuit Court of Michigan,Clinic for Child Study,1025 East Forest Avenue,,Detroit,MI,48207,,313-833-2800,http://www.3rdcc.org/familyjuvenile/clinicforchildstudy.aspx,42.359354,-83.051504,1,,1,,,1,,,1,1,,,1,,,,,,,,,,,,,,,,,,,,,,,
Team Wellness Center,,2925 Russell Street,,Detroit,MI,48207,,313-396-5300 x240,http://www.teamwellnesscenter.com,42.3484617,-83.04188,1,,,1,,1,,1,1,1,1,1,1,,,,,,,1,,,1,1,,,,,,,,,,,,
New Center Community MH Services,,2051 West Grand Boulevard,,Detroit,MI,48208,1105,313-961-3200,http://www.newcentercmhs.org,42.3576284,-83.1087174,1,,,1,,1,,1,1,1,,1,1,,,,,,,,,,1,,,,,1,,,,,,,,
Southwest Counseling Solutions,Waterman Center,1700 Waterman Street,,Detroit,MI,48209,2022,313-841-8900,http://www.swsol.org,42.312497,-83.113487,1,,,1,,1,,1,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,
Southwest Counseling Solutions,Children Youth and Family Services,5716 Michigan Avenue,,Detroit,MI,48210,,313-963-2266,http://www.swsol.org,42.3314651,-83.1135503,1,,,1,,1,,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,
Development Centers Inc,North Central Health Center,4321 East McNichols Road,,Hamtramck,MI,48212,,313-369-1717,http://www.northcentralhealthcenter.org/index.htm,42.4188418,-83.0594871,1,,1,,,1,,,,1,1,,1,,,,,,,,,,,,,,,,,,,,,,,
NSO,Life Choices Children,9641 Harper Street,,Detroit,MI,48213,,313-875-7601,http://www.nso-mi.org,42.3935225,-83.0073637,1,,,1,,1,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
Adult Well Being Services,,1413 Field Street,,Detroit,MI,48214,,313-347-2070,http://www.awbs.org,42.352956,-83.003806,1,,,1,,1,,1,1,,,1,1,,,,,,,,,,,,,,,,,,,,,,,
Northeast Guidance Center,,12800 East Warren Avenue,,Detroit,MI,48215,,313-308-1408 x309,http://Neguidance.org,42.391761,-82.969088,1,,,1,,1,,1,1,1,1,1,1,,,,,,,,,,1,,,,,,,,,,,,,
Health Emergency Lifeline Programs,(HELP),1726 Howard Street,,Detroit,MI,48216,,313-832-3300,http://www.helpoffice.org/,42.32503,-83.066281,1,,1,,,1,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,
Development Centers Inc,Children and Family Servs/Access Dept,17321 Telegraph Road,,Detroit,MI,48219,3132,313-531-2500,http://www.develctrs.org/,42.41731,-83.277711,1,,1,,,1,,,,1,,,1,,,,,,,,,,,,,,,,,,,,,,,
Development Centers Inc,Adult Services,24424 West McNichols Road,,Detroit,MI,48219,3653,313-531-2500,http://www.develctrs.org/,42.414698,-83.281362,1,,1,,,1,,1,,1,,1,1,,,,,,,,,,,,,,,,,,,,,,,
Henry Ford Kingswood Hospital,Behavioral Health Services,10300 West 8 Mile Road,,Ferndale,MI,48220,2100,248-398-3200,http://www.henryford.com,42.4472443,-83.1651259,1,1,,,,1,,1,,,1,1,1,,,,,,,,,,,,,,,,,,,,,,,
Northeast Guidance Center,Child/Family Services,20303 Kelly Road,,Harper Woods,MI,48225,,313-245-7000,http://www.neguidance.org,42.4477707,-82.9437063,1,,1,,,1,,1,1,1,,1,1,,,,,,,,,,1,,,,,,,,,,,,,
Christ Child House,,15751 Joy Road,,Detroit,MI,48228,,313-584-6077,http://www.christchildhouse.org,42.357145,-83.199481,1,,,,,1,,,,1,,1,1,,,,,,,,,,,,,,,,,,,,,,,
Ennis Center for Children Inc,,20100 Greenfield Road,,Detroit,MI,48235,,313-342-2699,http://enniscenter.org,42.440147,-83.200081,1,,1,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Saint John Hospital and Medical Center,Psych/Med 1 ELL,22101 Moross Road,,Grosse Pointe,MI,48236,,313-343-3457,http://,42.41912,-82.915015,1,1,,,,,,,,,,1,1,,,,,,,,,,,,,,,,,,,,,,,
New Center Community MH Services,North Park Plaza,10001 Puritan Street,,Detroit,MI,48238,1056,313-961-4000,http://www.newcenterchms.org,42.409584,-83.160144,1,,,1,,1,,1,,1,,,1,,,,,,,,,,,,,,,,,,,,,,,
Neighborhood Services Organization,Bell Service Team,882 Oakman Boulevard,Suite B,Detroit,MI,48238,,313-967-5950,http://www.nso-mi.org,42.40267,-83.11329,1,,,1,,1,,1,,,1,,,,,,,,,,,,,,,,,,,,,,,,,
Lincoln Behavioral Services,,9315 Telegraph Road,,Redford,MI,48239,,313-450-4500,http://www.lbscares.com,42.362634,-83.277849,1,,,1,,1,,1,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,
Crittenton Hospital Medical Center,Behavioral Health,1101 West University Drive,,Rochester,MI,48307,1863,248-652-5525 x6140,http://www.crittenton.com,42.680733,-83.149251,1,1,,,,1,,1,,,1,,1,,,,,,,,,,,,,,,,,,,,,,,
Oakland Family Services,Rochester Office,130 Hampton Circle,Suite 100,Rochester,MI,48307,,248-853-0750,http://www.oaklandfamilyservices.org,42.6434977,-83.1277521,1,,1,,,1,,,,,,,1,,,,1,,,1,1,,,,,,1,,1,,,,,,,
Perspectives of Troy PC,,4151 17 Mile Road,Suite D,Sterling Heights,MI,48310,,586-268-6712,http://perspectivesoftroy.com,42.5797987,-83.0683448,1,,1,,,1,,,1,1,,,,1,,,,,,,,,,,,,,,,,,,,,,
Macomb County CMHC,First Resources and Trt/Southwest,6555 Fifteen Mile Road,,Sterling Heights,MI,48312,,586-783-8113,http://,42.551637,-83.040982,1,,,1,,1,,1,,1,,,,,,,,,,,,,,,,,,,,,,,,,,
Macomb Family Services Inc,,43928 Mound Road,Suite 100,Sterling Heights,MI,48314,,586-254-5660,http://www.mfsonline.org,42.616232,-83.050714,1,,1,,,1,,,,1,,,,,,,,,,,,,,,,,1,,,,,,,,,
Abaris Health,DBA Great Lakes Counseling,50505 Schoenherr Road,Suite 270,Utica,MI,48315,,586-263-1234,http://www.abarisgreatlakes.com/,42.6672031,-82.9981601,1,,1,,,1,,1,1,1,1,1,1,,,,1,1,,,1,,1,1,,,,,,,,,,,,
Counseling Associates Inc,,6960 Orchard Lake Road,Suite 100,West Bloomfield,MI,48322,,248-626-1500,http://counselingassociates.com,42.53558,-83.361904,1,,1,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Easter Seals Michigan,,2399 East Walton Boulevard,,Auburn Hills,MI,48326,,248-475-6300,http://www.eastersealsmichigan.com,42.6790942,-83.2423781,1,,1,,,1,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,
Havenwyck Hospital,,1525 University Drive,,Auburn Hills,MI,48326,,248-373-9200,http://www.havenwyckhospital.com/,42.661661,-83.249039,1,1,,,,1,,,,,,,1,,,,1,1,,,,,1,1,,1,,,,,,,,,,
Catholic Charities of SE Michigan,Oakland County,1370 North Oakland Bouelvard,Suite 105,Waterford,MI,48327,1572,248-666-8870,http://www.ccsem.org,42.65836,-83.430905,1,,1,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,
Community Network Services Inc,,279 Summit Drive,,Waterford,MI,48328,,248-994-8001,http://www.cnsmi.org,42.648135,-83.332484,1,,1,,,1,,1,1,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,
Beaumont Farmington Hills,,28050 Grand River Avenue,,Farmington,MI,48336,5919,248-471-8000,http://,42.4463654,-83.3235459,1,1,,,,,,,,,1,,1,,,,,,,,,,,,,,,,,,,,,,,
CNS,,1841 North Perry Street,,Pontiac,MI,48340,,248-745-4900,http://www.cnsmi.org,42.6739783,-83.252717,1,,,1,,1,,1,1,1,,,1,,,,,,,,,,,,,,,,,,,,,,,
Easter Seals Michigan,,1685 Baldwin Road,Suite A,Pontiac,MI,48340,,248-706-3450,http://,42.6817044,-83.3033039,1,,1,,,1,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Saint Joseph Mercy Oakland,Behavioral Health,44405 Woodward Avenue,,Pontiac,MI,48341,5023,248-858-3000 x83619,http://www.stjoeshealth.org,42.6142543,-83.2760239,1,1,,,,,,1,,,,,1,,,,,,,,,,,,,,,,,,,,,,,
Oakland Family Services,,114 Orchard Lake Road,,Pontiac,MI,48341,,248-858-7766 x279,http://www.oaklandfamilyservices.org,42.6348759,-83.2956058,1,,1,,,1,,,,,,,,,,,1,,,1,1,,1,,,,1,,1,,,,,,,
Hope Network New Passages,Behavioral Health Services,70 Lafayette Street,,Pontiac,MI,48342,,248-338-7458 x324,http://hopenetwork.org,42.6409789,-83.2963778,1,,,,1,1,,1,,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,
New Oakland Chld/Adol and Fam Ctr,,6549 Town Center Drive,Suite A,Clarkston,MI,48346,,248-620-6400,http://newoakland.org,42.7302883,-83.3817212,1,,,,1,1,,,,1,,,1,,,,,,,,,,,,,,,,,,,,,,,
Advanced Counseling Services PC,,7300 Dixie Highway,Suite 1000,Clarkston,MI,48346,,248-922-2300,http://www.advancedcounseling.org,42.727256,-83.432851,1,,1,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
North Oakland Counseling Associates,,6887 Dixie Highway,,Clarkston,MI,48346,,248-620-1019,http://,42.722901,-83.424406,1,,1,,,1,,1,1,1,1,,1,,,,,,,,,,,,,,,,,,,,,,,
Catholic Charities of SE Michigan,,715 North Lapeer Road,,Lake Orion,MI,48362,,248-693-7526,http://www.ccsem.org,42.7925975,-83.2489384,1,,1,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,
Crossroads for Youth,,930 East Drahner Road,,Oxford,MI,48371,,248-628-2561 x201,http://www.crossroadforyouth.org,42.815552,-83.232223,1,,,,,1,,,,1,,1,,,,,,,,,,,,,,,,,,,,,,,,
Community Network Services Inc,,24230 Karim Boulevard ,Suite 100,Novi,MI,48375,2050,248-994-8001,http://www.cnsmi.org/,42.4687161,-83.4385737,1,,1,,,1,,1,1,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,
Oakland Family Services,,2045 East West Maple Road,Suite D-407,Walled Lake,MI,48390,,248-624-3812,http://www.oaklandfamilyservices.org,42.5409985,-83.4613507,1,,1,,,1,,,,1,,,1,,,,1,,,1,1,,,,,,1,,1,,,,,,,
Huron Behavioral Health,,1375 R Dale Wertz Drive,,Bad Axe,MI,48413,,989-269-9293,http://www.huroncmh.org,43.804519,-83.036906,1,,,1,,1,,1,1,1,1,,1,,,,,,,,,,,,,,,,,,,,,,,
Aleda E Lutz VAMC,Bad Axe CBOC,1142 South Van Dyke Road,Suite 100,Bad Axe,MI,48413,,989-269-7445,http://www.saginaw.va.gov/locations/BadAxe.asp,43.8022076,-83.0361302,1,,,,,1,,1,1,1,,1,1,,,,,,,,,,,,,,,,,,,,,,,
Rose Hill Center,,5130 Rose Hill Boulevard,,Holly,MI,48442,9507,248-634-5530,http://rosehillcenter.org,42.850811,-83.605655,1,,,,,1,,,,,,1,1,,,,,,,,,,,,,,,,,,,,,,,
List Psychological Services PLC,,624 West Nepessing Street,Suite 300,Lapeer,MI,48446,,810-667-4500,http://www.listpsych.com,43.052713,-83.315169,1,,1,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lapeer County CMHSP,Touchstone ACTP,1570 Suncrest Drive,,Lapeer,MI,48446,,810-667-0500,http://www.lapeercmh.org,43.065779,-83.332811,1,,,1,,1,,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,
McLaren Lapeer Region,Behavioral Health Unit,1375 North Main Street,,Lapeer,MI,48446,,810-667-5611,http://www.mclaren.org/lapeerregion,43.0628347,-83.320547,1,1,,,,,,1,,,,,1,,,,,,,,,,,,,,,,,,,,,,,
Ennis Center for Children,Ennis Counseling Center,129 East Third Street,,Flint,MI,48502,,810-233-4031,http://enniscounselingcenter.org,43.0147454,-83.6883816,1,,1,,,1,,,,1,,1,,,,,,,,,,,,,,,,,,,,,,,,
Genesee Health System,,420 West 5th Avenue,,Flint,MI,48503,,810-257-3707,http://www.genhs.org/,43.021366,-83.700878,1,,,1,,1,,1,,1,,,,,,,,,,,,,,,,,,,,,,,,,,
Catholic Charities of Shiawassee,,901 Chippewa Street,,Flint,MI,48503,,810-232-9950,http://www.catholiccharitiesflint.org,43.0241664,-83.6951833,1,,1,,,1,,,,1,,,1,,,,,,,,,,,,,,,,,,,,,,,
Genesee County Community Mental Health,ACTP,420 West 5th Avenue ,2nd Floor,Flint,MI,48503,,810-257-3707,http://www.genhs.org,43.021366,-83.700878,1,,1,,,1,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
New Passages Psychological Services,,2830 Corunna Road,,Flint,MI,48503,,810-235-6812,http://www.hopenetwork.org,43.0028,-83.726,1,,1,,,1,,,1,,,,1,,,,,,,,,,,,,,,,,,,,,,,
Easter Seals Michigan,Genesee Family Services,1420 West University Avenue,,Flint,MI,48504,,810-238-0475,http://www.EastersealsMichigan.com,43.014872,-83.709225,1,,1,,,1,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,
Delta Family Clinic South PC,,1309 South Linden Road,Suite C,Flint,MI,48532,,810-630-1152,http://deltafamilyclinicsouth.com,43.0090723,-83.7714767,1,,1,,,1,,,,1,,1,1,,,,,,,,,,,,,,,,,,,,,,,
McLaren Flint,Behavioral Health,401 South Ballenger Highway,,Flint,MI,48532,,810-342-2000,http://www.mclaren.org/flint,43.01421,-83.732595,1,1,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,
VA Ann Arbor Healthcare System,Flint CBOC,G2360 South Linden Road,,Flint,MI,48532,,810-720-2913,http://,43.014269,-83.773635,1,,,,,1,,,1,1,,,1,,,,,,,,,,,,,,,,,,,,,,,
McLaren Regional Medical Center,Partial Hospitalization Program,4448 Oak Bridge Drive,,Flint,MI,48532,,810-342-5333,http://mclaren.org,42.99377,-83.770796,1,,,,1,1,,1,,1,,,,,,,,,,,,,,,,,,,,,,,,,,
Child and Family Services of,Saginaw,2806 Davenport Avenue,,Saginaw,MI,48602,,989-790-7500 x234,http://www.childandfamilysaginaw.org/,43.4381442,-83.9775482,1,,1,,,1,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,
HealthSource Saginaw Inc,,3340 Hospital Road,,Saginaw,MI,48603,,989-790-7737,http://www.healthsourcesaginaw.org/,43.4551416,-84.0513038,1,1,,,,1,,,,1,,,1,,,,,,,,,,,,,,,,,,,,,,,
Saginaw Psychological Services Inc,,2100 Hemmeter Road,,Saginaw,MI,48603,3944,989-799-2100,http://www.sagpsych.com,43.438228,-84.004217,1,,1,,,1,,1,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,
List Psychological Services PLC,,5024 North Center Road,,Saginaw,MI,48604,,989-790-3130,http://www.listpsych.com,43.481009,-84.014426,1,,1,,,1,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,
Aleda E Lutz VAMC,Clare CBOC,11775 North Isabella Road,,Clare,MI,48617,,989-386-8113,http://www.saginaw.va.gov/locations/clare.asp,43.8126248,-84.7483565,1,,,,,1,,1,1,1,,1,1,,,,,,,,,,,,,,,,,,,,,,,
Child and Family Services of Freeland,,117 South Main Street,Suite 2,Freeland,MI,48623,,989-573-8500,http://www.childandfamilysaginaw.org,43.5237946,-84.1215985,1,,1,,,1,,,1,,,,1,,,,,,,,,,,,,,,,,,,,,,,
Northern Lakes Community Mental Health,,2715 South Townline Road,,Houghton Lake,MI,48629,,989-366-8550,http://www.northernlakescmh.org,44.375086,-84.735404,1,,,1,,1,1,1,1,1,,1,1,,,,,,,,,,,,,,,,,,,,,,,
Family and Childrens Services,,1714 Eastman Avenue,,Midland,MI,48640,,989-631-5390,http://www.fcs-midland.org/,43.623323,-84.247026,1,,1,,,1,,,1,1,,1,1,,,,,,,,,,,,,,,,,,,,,,,
CMH for Central Michigan,Midland County Center,218 Fast Ice Drive,,Midland,MI,48642,,989-631-2320,http://www.cmhcm.org/,43.6007763,-84.1739907,1,,,1,,1,,1,1,,1,,1,,,,,,,,,,,,,,,,,,,,,,,
Bay/Arenac Behavioral Health,,1000 West Cedar Street,,Standish,MI,48658,,989-846-4573,http://www.babha.org/,43.9828606,-83.9711357,1,,1,,,1,,1,,1,,,,,,,,,,,,,,,,,,,,,,,,,,
Sterling Area Health Center,,725 East State Street,,Sterling,MI,48659,,989-654-3501,http://www.sterlinghealth.net,44.033241,-84.010911,1,,1,,,1,,,,1,1,,1,,,,,,,,,,,,,,,,,,,,,,,
MidMichigan Medical Center/Midland,,4000 Wellness Drive,,Midland,MI,48670,,989-839-3775,http://MidMichigan.org,43.6355505,-84.2608259,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Catholic Family Services,,915 Columbus Avenue,,Bay City,MI,48708,6603,989-892-2504,http://www.cfssite.org,43.589415,-83.881837,1,,1,,,1,,,,1,,,1,,,,,,,,,,,,,,,,,,,,,,,
Bay Regional Medical Center,Mclaren Bay Region,1900 Columbus Avenue,,Bay City,MI,48708,,989-894-3910,http://www.mclarenbay.org,43.5894,-83.869053,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bay/Arenac Behavioral Health Authority,,1010 North Madison Avenue,,Bay City,MI,48708,,989-895-2200,http://www.babha.org,43.5998937,-83.8831902,1,,1,,,1,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,
List Psychological Services PLC,,126 Washington Avenue,,Bay City,MI,48708,,989-684-7977,http://listpsych.com,43.590278,-83.888854,1,,1,,,1,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,
